yesmagazine.org,0.7496154308319092
thefloridasqueeze.com,0.7066255807876587
americanbridgepac.org,0.5534418821334839
intrepidreport.com,0.5534418821334839
bradford-delong.com,0.5534418821334839
c4ss.org,0.5534418821334839
amsterdamnews.com,0.8111687898635864
pfaw.org,0.9766699075698853
nationalmemo.com,0.8143793940544128
people.com,0.6692563891410828
pastemagazine.com,0.7301156520843506
mondoweiss.net,0.9994826316833496
climaterealityproject.org,0.9535285234451294
teenvogue.com,0.7453598380088806
inthesetimes.com,0.6936801075935364
laweekly.com,0.8864226937294006
newint.org,0.8600902557373047
deadstate.org,0.6740409135818481
jezebel.com,0.5132037997245789
americanindependent.com,0.8351289629936218
lavendermagazine.com,0.5534418821334839
foodandwaterwatch.org,0.9911226034164429
msnbc.com,0.7309251427650452
dworkinreport.com,0.6357885599136353
dailydot.com,0.6548486948013306
thinkprogress.org,0.966910719871521
palmerreport.com,0.8387977480888367
gq.com,0.8058264255523682
columbusfreepress.com,0.5534418821334839
resilience.org,0.9038689732551575
progressive.org,0.9491301774978638
jacobinmag.com,0.8681197166442871
lgbtqnation.com,0.9989442229270935
crooksandliars.com,0.9324107766151428
whitehousewatch.com,0.5534418821334839
wsws.org,0.5986712574958801
elitedaily.com,0.7222895622253418
this.org,0.5534418821334839
ebar.com,0.8854233622550964
treehugger.com,0.9562244415283203
aclj.org,0.577833354473114
loneconservative.com,0.5534418821334839
cowgernation.com,0.5534418821334839
mrc.org,0.5534418821334839
g-a-i.org,0.5534418821334839
americarisingpac.org,0.5534418821334839
conservativeinstitute.org,0.5534418821334839
citizenfreepress.com,0.5491454005241394
pantsonfirenews.com,0.5534418821334839
sentinelksmo.org,0.6827954649925232
tenthamendmentcenter.com,0.5534418821334839
city-journal.org,0.5487744808197021
investors.com,0.7006908655166626
theresurgent.com,0.6967670917510986
nccivitas.org,0.9388411045074463
influencewatch.org,0.5534418821334839
boundingintocomics.com,0.9983510971069336
conservativehq.com,0.5534418821334839
opslens.com,0.9997416138648987
americanlibertyreport.com,0.5534418821334839
